transaction_id,customer_id,product_id,quantity,unit_price,transaction_date
TX_001189,CUST_0223,PROD_081,10,18.79,2025-06-20 00:00:00
TX_001190,CUST_0205,PROD_073,9,263.88,2025-07-18 00:00:00
TX_001191,CUST_0202,PROD_018,1,326.18,2025/09/08
TX_001192,CUST_0076,PROD_007,8,295.14,2025-04-23 00:00:00
TX_001193,CUST_0295,PROD_078,4,115.83,2025-12-28 00:00:00
TX_001194,CUST_0895,PROD_078,8,461.05,2025-05-05 00:00:00
TX_001195,CUST_0485,PROD_066,10,209.81,2025-09-23 00:00:00
TX_001196,CUST_0392,PROD_089,8,11.57,2025-09-07 00:00:00
TX_001197,CUST_0350,PROD_085,4,54.57,2025-06-18 00:00:00
TX_001198,CUST_0652,PROD_005,6,67.85,2025-02-17 00:00:00
TX_001199,CUST_0456,PROD_091,5,135.39,2025-06-09 00:00:00
TX_001200,CUST_0429,PROD_010,-1,159.12,2025-06-07 00:00:00
TX_001201,CUST_0210,PROD_030,6,426.16,2025-04-12 00:00:00
TX_001202,CUST_0234,PROD_097,7,410.47,2025-10-01 00:00:00
TX_001203,CUST_0897,PROD_058,10,225.97,2025-01-28 00:00:00
TX_001204,CUST_0620,PROD_081,5,181.79,2025-09-20 00:00:00
TX_001205,CUST_0969,PROD_038,1,457.91,2025-04-29 00:00:00
TX_001206,CUST_0876,PROD_003,2,218.84,2025-03-10 00:00:00
TX_001207,CUST_0503,PROD_027,2,180.76,2025-09-13 00:00:00
TX_001208,CUST_0329,PROD_091,3,332.96,2025-04-30 00:00:00
TX_001209,CUST_0427,PROD_018,10,415.78,2025-06-19 00:00:00
TX_001210,CUST_0624,PROD_030,4,91.65,2025-02-16 00:00:00
TX_001211,CUST_0764,PROD_045,5,271.08,2025-10-26 00:00:00
TX_001212,CUST_0956,PROD_039,5,398.38,2025-08-30 00:00:00
TX_001213,CUST_0251,PROD_081,10,181.58,2025-05-26 00:00:00
TX_001214,CUST_0998,PROD_079,2,215.22,2025/08/15
TX_001215,CUST_9999,PROD_022,2,259.24,2025-02-18 00:00:00
TX_001216,CUST_0588,PROD_013,4,394.93,2025-06-03 00:00:00
TX_001217,CUST_0792,PROD_008,10,131.3,2025-10-15 00:00:00
TX_001218,CUST_0922,PROD_095,3,297.79,2025-03-06 00:00:00
TX_001219,CUST_0495,PROD_099,1,406.89,2025-08-06 00:00:00
TX_001220,CUST_0061,PROD_083,10,195.31,2025-04-06 00:00:00
TX_001221,CUST_0852,PROD_059,2,301.89,2025-07-13 00:00:00
TX_001222,CUST_0160,PROD_999,6,374.57,2025-05-04 00:00:00
TX_001223,CUST_0066,PROD_017,3,341.62,2025-04-23 00:00:00
TX_001224,CUST_0082,PROD_027,8,486.11,2025-10-11 00:00:00
TX_001225,CUST_0734,PROD_003,2,239.8,2025-08-20 00:00:00
TX_001226,CUST_0624,PROD_052,2,140.8,2025-01-14 00:00:00
TX_001227,CUST_0718,PROD_039,7,454.44,2025-08-11 00:00:00
TX_001228,CUST_0772,PROD_015,9,194.95,2025-09-08 00:00:00
TX_001229,CUST_0137,PROD_097,6,368.86,2025-11-26 00:00:00
TX_001230,CUST_0686,PROD_098,3,321.48,2025-09-06 00:00:00
TX_001231,CUST_0539,PROD_039,10,27.27,2025-04-21 00:00:00
TX_001232,CUST_0663,PROD_999,3,372.76,2025-06-21 00:00:00
TX_001233,CUST_0427,PROD_035,5,463.05,2025-05-11 00:00:00
TX_001234,CUST_0289,PROD_069,4,288.47,2025-06-03 00:00:00
TX_001235,CUST_0479,PROD_047,5,192.1,2025/12/23
TX_001236,CUST_0599,PROD_026,3,182.01,2025-02-28 00:00:00
TX_001237,CUST_0938,PROD_060,10,412.83,2025/04/20
TX_001238,CUST_0017,PROD_075,6,146.28,2025-08-14 00:00:00
TX_001239,CUST_0195,PROD_007,9,403.17,2025/09/15
TX_001240,CUST_0984,PROD_011,5,107.03,2025-02-13 00:00:00
TX_001241,CUST_0513,PROD_062,9,209.21,2025-11-20 00:00:00
TX_001242,CUST_0996,PROD_010,9,230.77,2025-01-24 00:00:00
TX_001243,CUST_0656,PROD_017,6,381.69,2025-01-28 00:00:00
TX_001244,CUST_0005,PROD_055,10,329.99,2025-05-06 00:00:00
TX_001245,CUST_0763,PROD_023,4,11.06,2025/01/18
TX_001246,CUST_0379,PROD_056,6,488.52,2025-12-20 00:00:00
TX_001247,CUST_0039,PROD_018,3,147.71,2025/02/18
TX_001248,CUST_0056,PROD_062,1,56.03,2025-02-08 00:00:00
TX_001249,CUST_0291,PROD_999,7,215.09,2025-05-08 00:00:00
TX_001250,CUST_0289,PROD_018,5,23.49,2025-06-13 00:00:00
TX_001251,CUST_0268,PROD_023,1,189.36,2025-03-13 00:00:00
TX_001252,CUST_0095,PROD_015,4,131.73,2025-06-07 00:00:00
TX_001253,CUST_0395,PROD_023,6,94.86,2025-07-13 00:00:00
TX_001254,CUST_0440,PROD_094,10,130.81,2025-07-30 00:00:00
TX_001255,CUST_0444,PROD_065,7,152.71,2025-06-02 00:00:00
TX_001256,CUST_0011,PROD_075,9,217.87,2025-04-09 00:00:00
TX_001257,CUST_0731,PROD_097,8,320.15,2025-08-31 00:00:00
TX_001258,CUST_0497,PROD_074,9,320.3,2025-07-04 00:00:00
TX_001259,CUST_0476,PROD_100,2,170.63,2025-04-01 00:00:00
TX_001260,CUST_0828,PROD_043,10,424.3,2025-05-17 00:00:00
TX_001261,CUST_0323,PROD_032,9,34.99,2025-08-02 00:00:00
TX_001262,CUST_0969,PROD_048,4,128.36,2025-10-25 00:00:00
TX_001263,CUST_0905,PROD_035,7,219.98,2025-06-12 00:00:00
TX_001264,CUST_0836,PROD_082,10,277.96,2025-06-23 00:00:00
TX_001265,CUST_0415,PROD_091,7,249.46,2025-10-31 00:00:00
TX_001266,CUST_0973,PROD_083,8,432.39,2025-12-24 00:00:00
TX_001267,CUST_0460,PROD_028,5,208.36,2025-06-18 00:00:00
TX_001268,CUST_0054,PROD_013,7,366.71,2025-03-17 00:00:00
TX_001269,CUST_0485,PROD_097,9,394.73,2025-02-09 00:00:00
TX_001270,CUST_0460,PROD_065,2,55.25,2025-09-21 00:00:00
TX_001271,CUST_0182,PROD_003,8,404.17,2025-08-31 00:00:00
TX_001272,CUST_0341,PROD_099,1,471.78,2025-05-21 00:00:00
TX_001273,CUST_0988,PROD_092,1,280.19,2025-03-13 00:00:00
TX_001274,CUST_0426,PROD_016,5,202.12,2025-04-11 00:00:00
TX_001275,CUST_0906,PROD_042,5,419.97,2025-10-24 00:00:00
TX_001276,CUST_0796,PROD_038,6,376.57,2025-04-16 00:00:00
TX_001277,CUST_0223,PROD_096,10,430.98,2025-10-29 00:00:00
TX_001278,CUST_0441,PROD_074,5,255.29,2025/12/07
TX_001279,CUST_0372,PROD_090,7,360.71,2025-10-18 00:00:00
TX_001280,CUST_0925,PROD_004,7,342.55,2025-10-09 00:00:00
TX_001281,CUST_0228,PROD_050,2,89.06,2025/10/20
TX_001282,CUST_0506,PROD_035,10,21.77,2025-02-11 00:00:00
TX_001283,CUST_0557,PROD_086,7,417.45,2025-12-03 00:00:00
TX_001284,CUST_0561,PROD_013,5,27.57,2025-10-16 00:00:00
TX_001285,CUST_0182,PROD_010,7,249.34,2025/04/21
TX_001286,CUST_0187,PROD_002,5,291.28,2025-12-30 00:00:00
TX_001287,CUST_0052,PROD_040,3,447.35,2025-01-20 00:00:00
TX_001288,CUST_0855,PROD_016,7,458.41,2025-01-17 00:00:00
TX_001289,CUST_0082,PROD_019,2,477.61,2025-04-13 00:00:00
TX_001290,CUST_0675,PROD_034,3,498.22,2025-04-18 00:00:00
TX_001291,CUST_0126,PROD_073,2,245.4,2025/10/30
TX_001292,CUST_0783,PROD_042,8,53.95,2025-12-26 00:00:00
TX_001293,CUST_0238,PROD_018,2,293.57,2025-06-08 00:00:00
TX_001294,CUST_0278,PROD_060,1,84.98,2025-09-24 00:00:00
TX_001295,CUST_0593,PROD_017,9,232.39,2025-11-20 00:00:00
TX_001296,CUST_0993,PROD_010,10,110.5,2025-08-12 00:00:00
TX_001297,CUST_0485,PROD_055,4,304.57,2025-05-03 00:00:00
TX_001298,CUST_0077,PROD_064,5,309.26,2025-02-26 00:00:00
TX_001299,CUST_0587,PROD_083,3,63.89,2025-05-26 00:00:00
TX_001300,CUST_0487,PROD_043,4,169.09,2025-07-30 00:00:00
TX_001301,CUST_0380,PROD_053,9,130.37,2025-06-26 00:00:00
TX_001302,CUST_0360,PROD_064,5,447.24,2025-01-02 00:00:00
TX_001303,CUST_0997,PROD_009,8,293.96,2025-11-02 00:00:00
TX_001304,CUST_0736,PROD_078,5,255.81,2025-11-03 00:00:00
TX_001305,CUST_0757,PROD_081,6,219.18,2025-06-28 00:00:00
TX_001306,CUST_0427,PROD_100,9,151.64,2025-03-16 00:00:00
TX_001307,CUST_0177,PROD_050,7,70.97,2025-12-01 00:00:00
TX_001308,CUST_0531,PROD_002,8,16.16,2025/01/22
TX_001309,CUST_0563,PROD_029,1,493.48,2025-07-13 00:00:00
TX_001310,CUST_0863,PROD_034,1,394.79,2025-09-20 00:00:00
TX_001311,CUST_0011,PROD_999,7,207.54,2025/11/03
TX_001312,CUST_0206,PROD_069,3,8.82,2025-07-28 00:00:00
TX_001313,CUST_0228,PROD_085,3,74.3,2025-03-15 00:00:00
TX_001314,CUST_0318,PROD_069,5,238.17,2025-03-21 00:00:00
TX_001315,CUST_0609,PROD_035,2,24.31,2025-10-11 00:00:00
TX_001316,CUST_0238,PROD_014,2,468.33,2025-06-27 00:00:00
TX_001317,CUST_0644,PROD_100,8,464.18,2025-03-26 00:00:00
TX_001318,CUST_0269,PROD_001,7,148.19,2025-11-24 00:00:00
TX_001319,CUST_0032,PROD_006,10,380.79,2025-09-26 00:00:00
TX_001320,CUST_0036,PROD_004,5,55.65,2025-05-28 00:00:00
TX_001321,CUST_0675,PROD_010,10,169.79,2025-03-06 00:00:00
TX_001322,CUST_0196,PROD_034,5,237.42,2025-07-29 00:00:00
TX_001323,CUST_0264,PROD_023,2,322.57,2025-12-12 00:00:00
TX_001324,CUST_0047,PROD_097,6,251.37,2025-10-14 00:00:00
TX_001325,CUST_0466,PROD_075,2,335.48,2025-02-19 00:00:00
TX_001326,CUST_0911,PROD_031,7,300.15,2025-01-08 00:00:00
TX_001327,CUST_0662,PROD_064,6,298.22,2025-06-06 00:00:00
TX_001328,CUST_0570,PROD_095,1,417.89,2025-11-05 00:00:00
TX_001329,CUST_0101,PROD_046,3,262.31,2025-10-06 00:00:00
TX_001330,CUST_0100,PROD_054,8,124.09,2025-08-20 00:00:00
TX_001331,CUST_0089,PROD_041,3,224.86,2025-02-17 00:00:00
TX_001332,CUST_0142,PROD_071,1,74.31,2025-04-23 00:00:00
TX_001333,CUST_0399,PROD_052,10,308.82,2025-11-24 00:00:00
TX_001334,CUST_0552,PROD_100,8,430.54,2025-04-03 00:00:00
TX_001335,CUST_0019,PROD_087,3,123.99,2025-03-14 00:00:00
TX_001336,CUST_0618,PROD_099,1,140.58,2025-08-21 00:00:00
TX_001337,CUST_0678,PROD_051,10,58.47,2025-10-01 00:00:00
TX_001338,CUST_0059,PROD_064,10,405.45,2025-01-08 00:00:00
TX_001339,CUST_0927,PROD_098,4,114.7,2025-03-15 00:00:00
TX_001340,CUST_0597,PROD_029,2,164.47,2025-10-03 00:00:00
TX_001341,CUST_0793,PROD_036,1,456.27,2025-03-13 00:00:00
TX_001342,CUST_0186,PROD_013,8,151.27,2025-03-22 00:00:00
TX_001343,CUST_0055,PROD_053,8,273.08,2025-04-01 00:00:00
TX_001344,CUST_0494,PROD_052,7,304.04,2025-09-01 00:00:00
TX_001345,CUST_0812,PROD_017,6,377.0,2025-04-21 00:00:00
TX_001346,CUST_0322,PROD_039,9,391.22,2025/07/03
TX_001347,CUST_0857,PROD_075,1,57.59,2025-05-03 00:00:00
TX_001348,CUST_0463,PROD_063,2,303.83,2025/01/02
TX_001349,CUST_0700,PROD_049,3,96.18,2025-06-24 00:00:00
TX_001350,CUST_0576,PROD_009,9,371.28,2025-07-01 00:00:00
TX_001351,CUST_0921,PROD_080,3,117.32,2025-05-27 00:00:00
TX_001352,CUST_0445,PROD_030,2,481.37,2025-11-30 00:00:00
TX_001353,CUST_0155,PROD_049,5,223.34,2025-05-28 00:00:00
TX_001354,CUST_0243,PROD_097,6,101.93,2025-11-11 00:00:00
TX_001355,CUST_0165,PROD_064,7,484.75,2025-12-31 00:00:00
TX_001356,CUST_0363,PROD_083,7,38.11,2025-01-14 00:00:00
TX_001357,CUST_0178,PROD_083,6,241.01,2025-01-29 00:00:00
TX_001358,CUST_0123,PROD_032,2,339.21,2025-07-20 00:00:00
TX_001359,CUST_0905,PROD_081,8,318.14,2025-04-15 00:00:00
TX_001360,CUST_0407,PROD_016,9,181.09,2025/03/21
TX_001361,CUST_0583,PROD_048,7,114.23,2025/09/12
TX_001362,CUST_0312,PROD_025,1,24.82,2025-05-06 00:00:00
TX_001363,CUST_0504,PROD_069,10,454.39,2025-03-18 00:00:00
TX_001364,CUST_0150,PROD_034,7,175.57,2025-12-04 00:00:00
TX_001365,CUST_0779,PROD_017,8,378.71,2025-10-02 00:00:00
TX_001366,CUST_0414,PROD_064,7,174.54,2025-02-06 00:00:00
TX_001367,CUST_0431,PROD_018,1,51.65,2025-05-21 00:00:00
TX_001368,CUST_0795,PROD_021,7,199.5,2025-04-05 00:00:00
TX_001369,CUST_0452,PROD_048,2,403.71,2025-09-07 00:00:00
TX_001370,CUST_0708,PROD_032,8,475.34,2025-07-07 00:00:00
TX_001371,CUST_0791,PROD_053,5,266.82,2025-09-19 00:00:00
TX_001372,CUST_0338,PROD_074,5,355.54,2025/03/03
TX_001373,CUST_0283,PROD_053,10,69.16,2025-10-18 00:00:00
TX_001374,CUST_0684,PROD_019,1,433.85,2025-03-06 00:00:00
TX_001375,CUST_0393,PROD_030,6,352.57,2025-11-11 00:00:00
TX_001376,CUST_0528,PROD_035,3,41.11,2025-10-22 00:00:00
TX_001377,CUST_0761,PROD_024,3,394.77,2025-05-30 00:00:00
TX_001378,CUST_0013,PROD_045,8,362.9,2025-08-26 00:00:00
TX_001379,CUST_0239,PROD_038,1,232.18,2025-04-15 00:00:00
TX_001380,CUST_0275,PROD_058,9,341.91,2025-03-15 00:00:00
TX_001381,CUST_0320,PROD_073,5,161.74,2025-07-22 00:00:00
TX_001382,CUST_0912,PROD_999,4,206.46,2025-04-23 00:00:00
TX_001383,CUST_0874,PROD_015,2,494.28,2025/03/19
TX_001384,CUST_0101,PROD_093,9,149.63,2025-05-18 00:00:00
TX_001385,CUST_0417,PROD_097,4,214.32,2025-08-20 00:00:00
TX_001386,CUST_0341,PROD_089,9,304.6,2025-09-13 00:00:00
TX_001387,CUST_0424,PROD_043,5,305.26,2025-05-27 00:00:00
TX_001388,CUST_0273,PROD_048,7,143.57,2025-01-27 00:00:00
TX_001389,CUST_0536,PROD_098,2,454.51,2025-04-21 00:00:00
TX_001390,CUST_0002,PROD_043,5,198.79,2025-09-01 00:00:00
TX_001391,CUST_0123,PROD_007,4,476.07,2025-09-18 00:00:00
TX_001392,CUST_0074,PROD_082,2,35.32,2025-02-01 00:00:00
TX_001393,CUST_0831,PROD_066,6,42.54,2025-04-20 00:00:00
TX_001394,CUST_0212,PROD_083,4,241.27,2025-08-23 00:00:00
TX_001395,CUST_0404,PROD_082,1,56.04,2025-07-26 00:00:00
TX_001396,CUST_0578,PROD_063,8,276.71,2025/01/19
TX_001397,CUST_0077,PROD_060,2,205.38,2025-11-07 00:00:00
TX_001398,CUST_0419,PROD_014,7,51.24,2025-07-07 00:00:00
TX_001399,CUST_0866,PROD_073,10,237.66,2025-07-17 00:00:00
TX_001400,CUST_0414,PROD_021,-1,209.84,2025-09-01 00:00:00
TX_001401,CUST_0058,PROD_069,4,190.59,2025-05-11 00:00:00
TX_001402,CUST_0713,PROD_057,3,274.99,2025-05-07 00:00:00
TX_001403,CUST_0507,PROD_076,9,85.73,2025-03-23 00:00:00
TX_001404,CUST_0194,PROD_100,8,170.9,2025/01/23
TX_001405,CUST_0549,PROD_055,9,245.01,2025/04/17
TX_001406,CUST_0415,PROD_999,9,173.78,2025-03-22 00:00:00
TX_001407,CUST_0981,PROD_056,10,282.29,2025-11-28 00:00:00
TX_001408,CUST_0760,PROD_091,1,86.48,2025-03-06 00:00:00
TX_001409,CUST_0615,PROD_031,1,402.88,2025-08-28 00:00:00
TX_001410,CUST_0016,PROD_073,8,66.91,2025-01-05 00:00:00
TX_001411,CUST_0459,PROD_092,3,475.31,2025-09-01 00:00:00
TX_001412,CUST_0238,PROD_098,9,149.78,2025-06-13 00:00:00
TX_001413,CUST_0799,PROD_100,10,35.43,2025-08-15 00:00:00
TX_001414,CUST_0099,PROD_092,5,74.7,2025-06-01 00:00:00
TX_001415,CUST_0107,PROD_085,8,425.14,2025-12-21 00:00:00
TX_001416,CUST_0193,PROD_092,7,467.66,2025-12-14 00:00:00
TX_001417,CUST_0222,PROD_091,10,220.08,2025-07-24 00:00:00
TX_001418,CUST_0607,PROD_079,7,264.39,2025-05-01 00:00:00
TX_001419,CUST_0033,PROD_999,6,80.41,2025-05-25 00:00:00
TX_001420,CUST_0778,PROD_047,4,391.26,2025-11-16 00:00:00
TX_001421,CUST_0261,PROD_075,2,381.32,2025-05-05 00:00:00
TX_001422,CUST_0940,PROD_089,5,241.73,2025-05-05 00:00:00
TX_001423,CUST_0686,PROD_082,10,61.57,2025/06/18
TX_001424,CUST_0090,PROD_091,3,212.43,2025-01-16 00:00:00
TX_001425,CUST_0715,PROD_092,4,336.37,2025-08-28 00:00:00
TX_001426,CUST_0417,PROD_037,9,252.69,2025-04-16 00:00:00
TX_001427,CUST_0383,PROD_074,7,238.64,2025-02-16 00:00:00
TX_001428,CUST_0847,PROD_050,5,341.0,2025-05-03 00:00:00
TX_001429,CUST_0426,PROD_064,3,409.56,2025-07-28 00:00:00
TX_001430,CUST_0291,PROD_069,6,135.62,2025-10-31 00:00:00
TX_001431,CUST_0702,PROD_038,1,24.5,2025-01-18 00:00:00
TX_001432,CUST_0290,PROD_051,1,47.75,2025-12-08 00:00:00
TX_001433,CUST_0655,PROD_004,9,384.02,2025-05-24 00:00:00
TX_001434,CUST_0235,PROD_084,4,366.17,2025-11-27 00:00:00
TX_001435,CUST_0481,PROD_054,4,193.79,2025-12-31 00:00:00
TX_001436,CUST_0027,PROD_008,1,362.58,2025/10/29
TX_001437,CUST_0481,PROD_057,9,61.41,2025-01-02 00:00:00
TX_001438,CUST_0092,PROD_083,4,171.28,2025/05/23
TX_001439,CUST_0369,PROD_007,10,371.1,2025-01-26 00:00:00
TX_001440,CUST_0909,PROD_012,4,386.31,2025-07-21 00:00:00
TX_001441,CUST_0051,PROD_011,3,492.6,2025-12-12 00:00:00
TX_001442,CUST_0715,PROD_098,10,155.03,2025-08-23 00:00:00
TX_001443,CUST_0938,PROD_045,4,41.46,2025/02/15
TX_001444,CUST_0435,PROD_095,4,9.14,2025-11-10 00:00:00
TX_001445,CUST_0918,PROD_038,3,51.86,2025-10-27 00:00:00
TX_001446,CUST_0287,PROD_078,4,239.81,2025-07-28 00:00:00
TX_001447,CUST_0059,PROD_014,7,407.09,2025-08-07 00:00:00
TX_001448,CUST_0706,PROD_017,9,273.63,2025-04-21 00:00:00
TX_001449,CUST_0733,PROD_094,7,440.15,2025-11-24 00:00:00
TX_001450,CUST_0353,PROD_024,7,218.97,2025-08-16 00:00:00
TX_001451,CUST_0023,PROD_089,4,226.54,2025/07/23
TX_001452,CUST_0666,PROD_071,10,339.61,2026-01-01 00:00:00
TX_001453,CUST_0950,PROD_075,4,405.17,2025-10-17 00:00:00
TX_001454,CUST_0700,PROD_062,8,80.39,2025-06-15 00:00:00
TX_001455,CUST_0779,PROD_071,4,456.51,2025-07-09 00:00:00
TX_001456,CUST_0650,PROD_010,5,66.78,2025-08-14 00:00:00
TX_001457,CUST_0794,PROD_071,10,98.29,2025-02-05 00:00:00
TX_001458,CUST_0722,PROD_045,2,269.52,2025/08/14
TX_001459,CUST_0632,PROD_006,1,437.15,2025-07-04 00:00:00
TX_001460,CUST_9999,PROD_034,5,299.21,2025-11-23 00:00:00
TX_001461,CUST_0882,PROD_060,1,315.1,2025/11/25
TX_001462,CUST_0402,PROD_999,2,366.89,2025-03-18 00:00:00
TX_001463,CUST_9999,PROD_051,1,249.24,2025-03-29 00:00:00
TX_001464,CUST_0823,PROD_077,6,78.87,2025-04-03 00:00:00
TX_001465,CUST_0836,PROD_016,9,12.76,2025-03-28 00:00:00
TX_001466,CUST_9999,PROD_082,4,14.81,2025-03-11 00:00:00
TX_001467,CUST_0789,PROD_055,3,133.48,2025-10-21 00:00:00
TX_001468,CUST_0591,PROD_090,6,249.93,2025/12/20
TX_001469,CUST_0568,PROD_085,10,186.9,2025-07-28 00:00:00
TX_001470,CUST_0524,PROD_049,9,452.09,2025-04-17 00:00:00
TX_001471,CUST_0764,PROD_043,2,143.94,2025-12-02 00:00:00
TX_001472,CUST_0858,PROD_066,4,334.8,2025-05-18 00:00:00
TX_001473,CUST_0469,PROD_046,9,472.63,2025-11-19 00:00:00
TX_001474,CUST_0101,PROD_051,5,261.2,2025-05-04 00:00:00
TX_001475,CUST_0944,PROD_068,8,7.26,2025-09-18 00:00:00
TX_001476,CUST_0326,PROD_084,7,386.87,2025-11-09 00:00:00
TX_001477,CUST_0516,PROD_094,7,498.42,2025-12-20 00:00:00
TX_001478,CUST_0730,PROD_093,5,162.97,2025-01-31 00:00:00
TX_001479,CUST_0359,PROD_052,8,86.77,2025/01/05
TX_001480,CUST_0353,PROD_098,10,380.45,2025/10/18
TX_001481,CUST_0466,PROD_063,3,423.05,2025-10-30 00:00:00
TX_001482,CUST_0708,PROD_088,1,124.64,2025/01/15
TX_001483,CUST_0720,PROD_005,3,346.12,2025/11/22
TX_001484,CUST_0048,PROD_072,2,159.27,2025-06-25 00:00:00
TX_001485,CUST_0951,PROD_099,4,413.06,2025-09-09 00:00:00
TX_001486,CUST_0678,PROD_093,2,60.28,2025-05-03 00:00:00
TX_001487,CUST_0563,PROD_022,7,182.2,2025-08-24 00:00:00
TX_001488,CUST_0890,PROD_049,3,404.03,2025-06-26 00:00:00
TX_001489,CUST_0745,PROD_068,4,279.23,2025-12-13 00:00:00
TX_001490,CUST_0165,PROD_097,7,488.52,2025-11-06 00:00:00
TX_001491,CUST_0476,PROD_011,8,334.45,2025-06-05 00:00:00
TX_001492,CUST_0451,PROD_090,1,462.28,2025-08-02 00:00:00
TX_001493,CUST_0221,PROD_026,4,223.92,2025/07/17
TX_001494,CUST_0178,PROD_061,6,481.84,2025-03-27 00:00:00
TX_001495,CUST_0208,PROD_055,1,259.28,2025-09-27 00:00:00
TX_001496,CUST_0906,PROD_002,10,312.61,2025-01-31 00:00:00
TX_001497,CUST_0884,PROD_031,10,300.87,2025-02-07 00:00:00
TX_001498,CUST_0122,PROD_005,6,361.95,2025-10-30 00:00:00
TX_001499,CUST_0257,PROD_091,7,223.15,2025-12-13 00:00:00
TX_001500,CUST_0441,PROD_030,9,460.28,2025-09-29 00:00:00
TX_001501,CUST_0705,PROD_012,5,326.86,2025-01-30 00:00:00
TX_001502,CUST_0497,PROD_047,1,430.22,2025-03-16 00:00:00
TX_001503,CUST_0487,PROD_033,3,238.33,2025-07-09 00:00:00
TX_001504,CUST_0131,PROD_043,5,297.28,2025-05-27 00:00:00
TX_001505,CUST_0175,PROD_091,4,325.21,2025-05-08 00:00:00
TX_001506,CUST_0461,PROD_011,1,344.41,2025-03-22 00:00:00
TX_001507,CUST_0991,PROD_083,2,163.74,2025-07-28 00:00:00
TX_001508,CUST_0958,PROD_050,6,405.4,2025-08-20 00:00:00
TX_001509,CUST_0229,PROD_019,10,46.27,2025-01-28 00:00:00
TX_001510,CUST_0319,PROD_076,9,126.86,2025-10-18 00:00:00
TX_001511,CUST_0907,PROD_059,7,390.12,2025-02-28 00:00:00
TX_001512,CUST_0925,PROD_057,5,176.4,2025-11-01 00:00:00
TX_001513,CUST_0166,PROD_026,1,130.88,2025/06/12
TX_001514,CUST_0364,PROD_999,7,372.49,2025-09-24 00:00:00
TX_001515,CUST_0071,PROD_096,5,320.79,2025-01-29 00:00:00
TX_001516,CUST_0819,PROD_051,1,122.68,2025-01-25 00:00:00
TX_001517,CUST_0422,PROD_088,8,341.31,2025-06-02 00:00:00
TX_001518,CUST_0300,PROD_055,9,254.97,2025/01/23
TX_001519,CUST_0271,PROD_010,1,436.32,2025-06-10 00:00:00
TX_001520,CUST_0769,PROD_070,5,84.04,2025/01/02
TX_001521,CUST_0347,PROD_031,3,20.61,2025-10-09 00:00:00
TX_001522,CUST_0158,PROD_087,7,263.87,2025-11-23 00:00:00
TX_001523,CUST_0019,PROD_073,2,326.01,2025-12-26 00:00:00
TX_001524,CUST_0780,PROD_060,9,298.29,2025-06-06 00:00:00
TX_001525,CUST_0378,PROD_003,6,69.05,2025-05-12 00:00:00
TX_001526,CUST_0104,PROD_002,8,61.5,2025-05-04 00:00:00
TX_001527,CUST_0057,PROD_086,9,419.79,2025-06-14 00:00:00
TX_001528,CUST_0014,PROD_011,2,441.67,2025-10-27 00:00:00
TX_001529,CUST_0623,PROD_047,7,304.73,2025-03-14 00:00:00
TX_001530,CUST_0798,PROD_077,3,229.49,2025/09/13
TX_001531,CUST_0239,PROD_087,9,252.74,2025-03-14 00:00:00
TX_001532,CUST_0726,PROD_018,7,383.63,2025-07-15 00:00:00
TX_001533,CUST_0449,PROD_048,6,249.74,2025/08/23
TX_001534,CUST_0979,PROD_006,3,366.07,2025-04-22 00:00:00
TX_001535,CUST_0592,PROD_009,5,152.07,2025-07-20 00:00:00
TX_001536,CUST_0869,PROD_028,1,151.94,2025-12-15 00:00:00
TX_001537,CUST_0853,PROD_088,5,91.19,2025-12-10 00:00:00
TX_001538,CUST_0465,PROD_051,9,369.88,2025-04-17 00:00:00
TX_001539,CUST_0982,PROD_033,7,160.03,2025-10-03 00:00:00
TX_001540,CUST_0990,PROD_028,7,277.85,2025/04/29
TX_001541,CUST_0451,PROD_078,4,203.77,2025-04-27 00:00:00
TX_001542,CUST_0706,PROD_024,3,390.83,2025-12-28 00:00:00
TX_001543,CUST_0344,PROD_008,7,168.27,2025-04-25 00:00:00
TX_001544,CUST_0542,PROD_096,3,291.61,2025-02-11 00:00:00
TX_001545,CUST_0322,PROD_016,9,100.33,2025-02-14 00:00:00
TX_001546,CUST_0821,PROD_062,6,340.19,2025-09-27 00:00:00
TX_001547,CUST_0517,PROD_062,5,292.91,2025-08-18 00:00:00
TX_001548,CUST_0331,PROD_018,2,247.71,2025-02-26 00:00:00
TX_001549,CUST_0688,PROD_046,9,370.2,2025-10-11 00:00:00
TX_001550,CUST_0020,PROD_064,4,317.76,2025-12-17 00:00:00
TX_001551,CUST_0642,PROD_032,2,496.61,2025-04-13 00:00:00
TX_001552,CUST_0945,PROD_047,6,227.07,2025-04-02 00:00:00
TX_001553,CUST_0212,PROD_040,10,208.21,2025-09-07 00:00:00
TX_001554,CUST_0182,PROD_028,9,427.21,2025-12-30 00:00:00
TX_001555,CUST_0110,PROD_022,1,61.35,2025-04-17 00:00:00
TX_001556,CUST_9999,PROD_064,6,98.32,2025-12-16 00:00:00
TX_001557,CUST_0455,PROD_089,4,213.69,2025-03-03 00:00:00
TX_001558,CUST_0963,PROD_068,6,137.54,2025-01-19 00:00:00
TX_001559,CUST_0116,PROD_087,3,302.68,2025-06-01 00:00:00
TX_001560,CUST_0461,PROD_054,4,341.64,2025-10-28 00:00:00
TX_001561,CUST_0314,PROD_036,4,303.86,2025-03-20 00:00:00
TX_001562,CUST_0701,PROD_035,2,417.65,2025-12-25 00:00:00
